event_name,date,day_of_week,time,end_time,venue_name,city,state,section_of_nj,address,price,description,performer,event_type,age_restriction,ticket_link,confidence,extracted_from,post_id,instagram_post_url,post_url,display_url,display_url_note,instagram_handle,instagram_profile_url,account_name,had_ocr,ocr_chars,post_date,extraction_timestamp,from_calendar,calendar_type,combined_text
The R&B Blackout,,,,,,,NJ,,,,,,party,,WWW.LEKOOLCHAMPAGNE.COM,medium,['ocr'],3777045321365615176,https://www.instagram.com/p/3777045321365615176/,https://www.instagram.com/p/DRqwrVIjHJI/,https://instagram.flas1-2.fna.fbcdn.net/v/t51.2885-15/587624612_17923283286189565_6312653858600879332_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.flas1-2.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QGPTUp7H8xi0AZ_QR_pI-O-ghiq9S2yS5-xlN70Lpg-LlEIsz1_f5oUTc-4oJWjmAc&_nc_ohc=qA-tcinMSmYQ7kNvwF4nMZ4&_nc_gid=W-kvhZbVMxMkZNh23caKiA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AflqbqHsUlR09XH2H4RhiwGXrDhVDkUQFMeIFi2dKdkehQ&oe=694212FA&_nc_sid=10d13b,CDN URL - expires after few hours/days,therichexp,https://www.instagram.com/therichexp/,The RICH Experience Collective🔥,True,330,2025-11-30T05:01:51+00:00,2025-12-12T17:41:37.935913,False,,"🔥🍾SQUAD OUTSIDE! @dolcelounge @lekoolchampagnenewjersey KOOL
JE
FLADY ROSE
""Elevate Every Moment with Elegance""
THEY NOT LIKE US
THE EXPERIENCE
THE EXPERIENCE
THE Rich EXPERIENCE
UNITE. CREATE. INSPIRE. BELIEVE.
THE Rich EXPERIENCE
UNITE. CREATE INSPIRE. BELIEVE.
THE EXPERIENCE
THE EXPERIENCE
f
WWW.LEKOOLCHAMPAGNE.COM
THE Rich EXPERIENCE
UNITE CREATE. INSPIRE BELIEVE
THE R&B BLACKOUT"
Sis-Mas Shoppe,,,,,Sis-Mas Shoppe,,NJ,,,,Bring your quarter zip and be embraced accordingly. Studies show short-hair baddies prefer soft fabrics. Use code: CYBERFLY to a ticket for FREE! (General admission ONLY) Or SWIPE to learn how to get a FREE DRINK on US. - “The Tapered Twist” is highly recommended!,,Shoppe,,,high,['caption'],3778192122135254243,https://www.instagram.com/p/3778192122135254243/,https://www.instagram.com/p/DRu1belDRTj/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/588500869_18306234955266883_1546506040868616383_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGXvoFReyQykm_w1_KdUKfrCYBpMXewEe_NSgAvqNzebve-dlFFqWqnFH_6IikyZ5o&_nc_ohc=0lB2GtCys8EQ7kNvwEiupUw&_nc_gid=eaxdnE_GWwDSattz9BvLFg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfmxN0c_SY7NXN2crIFJEZvrHlIY_YO7rvHOsQNo7ltd5Q&oe=6942200E&_nc_sid=10d13b,CDN URL - expires after few hours/days,dearshorthair,https://www.instagram.com/dearshorthair/,“Dear Short Hair”,True,1,2025-12-01T19:45:00+00:00,2025-12-12T17:41:41.707497,False,,"QUARTER ZIP MEN: YOUR TIME HAS COME! 😬

You trained all fall for this moment.
You practiced your half-zip stance.
You perfected the thumb-in-pocket lean.

Now pull up to the Sis-Mas Shoppe and shine, king. 

PLUS….Quarter zips make you 87% more huggable.
It’s science. Bring yours to the Sis-Mas Shoppe and be embraced accordingly. Studies show short-hair baddies prefer soft fabrics. 💕

#clinklinkinbio to purchase your ticket today! 

Use code: CYBERFLY to a ticket for FREE! (General admission  ON 茶"
Sis-Mas Shoppe & Brunch,2025-12-13,,,,,,NJ,,,,"Vibes, vendors, drinks, and a room FULL of energy.",,brunch,,,high,['caption'],3777620390030688677,https://www.instagram.com/p/3777620390030688677/,https://www.instagram.com/p/DRszbrkDUGl/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/589259373_18306170191266883_654955150778801184_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHimpXcMU9Goh8LyW3bA9wYzzD-uj3j6SXkBFHWIKJTWD1RI-igNm3Fvhz0Vi1svXLHLmMMOygzsjsvyLYMSLEp&_nc_ohc=TGTwHuvlPmUQ7kNvwElJBGT&_nc_gid=ZXIvTtxTuwdFqInbwRk93w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfnrdrUHod9SAC5L1fymFCntYLLMF9AVb9cEFljuooDQCg&oe=6941FB77&_nc_sid=10d13b,CDN URL - expires after few hours/days,dearshorthair,https://www.instagram.com/dearshorthair/,“Dear Short Hair”,True,38,2025-12-01T00:04:24+00:00,2025-12-12T17:41:54.088187,False,single,"Ladies, tag the men who need to see this 🤣👇🏽

Men who love short-hair baddies ✔️
Men who brunch & sip ✔️
Men who are 30 days behind on Christmas shopping ✔️
Men who think their quarter-zip sweater is a personality ✔️
Men who want to be in the room where the fly women are ✔️

If that’s him…

Tell him to get his fly sweater, pull up on Dec 13th, and join the Sis-Mas Shoppe & Brunch.

We promise vibes, vendors, drinks, and a room FULL of energy.

Fellas, this invite is for YOU. to ge
wwwww
Fellas
You're invited too!"
Annual drive to provide free wrapped gift boxes,2025-12-09,,,,,Paterson,NJ,North,,free,"John DeCando organized an annual drive to provide free wrapped gift boxes filled with dog or cat food, treats and toys. This year, he built 500 boxes.",,community event,,,high,['caption'],3783869465776901384,https://www.instagram.com/p/3783869465776901384/,https://www.instagram.com/p/DSDATs4FE0I/,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/587396041_18544968715014267_6755897789650489592_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGw9osyF8_gjZu35mjs06KbKUyV4m4facotFMedN2-gifAFPAaA_e--8Vlj1OZBvDA&_nc_ohc=Q2bjTDevBacQ7kNvwGuMtZa&_nc_gid=5v8xUqLx7vkROutXT_dEaQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afk6QVQSItRDEu63A7_I6yzNh2LtPHf34WJ2TFCWEX-YhQ&oe=69422487&_nc_sid=10d13b,CDN URL - expires after few hours/days,njdotcom,https://www.instagram.com/njdotcom/,NJ.com,True,169,2025-12-09T17:00:58+00:00,2025-12-12T17:42:00.541229,False,single,"John DeCando, the chief animal control officer in Paterson, knows there are people who can’t afford food, let alone a gift, for their dog or cat.

So, DeCando organized an annual drive to provide free wrapped gift boxes filled with dog or cat food, treats and toys. This year, he built 500 boxes. ❤️🎁

“These are people who can’t make ends meet, and my heart goes out to each and every one of them. Their pets are like their family,” DeCando said.

🔗 Click the link in bio to read more
🖊️ Reporting b nj
com
True
Delectables
BY4
medium
VARIETY
DeCANG
NOW
HORE
FLAVOR
Delectables
Sage
Toy
Meet 'Pet Santa'
N.J. man provides
500 gift boxes to help
families feed dogs, cats"
Live Stream,2025-12-02,Tuesday,21:00,,,,,,,,"Live stream to break down everything you need to know about the Fly Sweater Sis-Mas Shoppe & Brunch. Topics include: What to expect, How to participate, Vendor + panel details, Ticket info, Dress code (fly sweaters only 😍), and Q&A.","@therichexp, @iamlachinab, @tresbee_",live stream,,,high,"['caption', 'ocr']",3778194794326105463,https://www.instagram.com/p/3778194794326105463/,https://www.instagram.com/p/DRu2CXQCZ13/,https://instagram.fsjc1-3.fna.fbcdn.net/v/t51.2885-15/587281636_18306252541266883_6350577635463989831_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fsjc1-3.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEPxAT57D6V9RsAhO5DSAX5TxBWbh55czsFIT4IkEDUeACfp08Y9bNizXsDffFmA_w&_nc_ohc=-fgCe6XF6hoQ7kNvwHfn1Sc&_nc_gid=19jnwiAoXk1R8DNw6lQEjQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfmDDmH_9TWrzU-x3g9ijpFh4sGbtjGiF5ln_5fOvU6uQA&oe=69420696&_nc_sid=10d13b,CDN URL - expires after few hours/days,dearshorthair,https://www.instagram.com/dearshorthair/,“Dear Short Hair”,True,352,2025-12-01T19:05:00+00:00,2025-12-12T17:42:08.535415,False,,"WE’RE GOING LIVE! 

Tap in with us TOMORROW at 9PM for a special live stream as we break down everything you need to know about the Fly Sweater Sis-Mas Shoppe & Brunch!
We’re talking:
✨ What to expect
✨ How to participate
✨ Vendor + panel details
✨ Ticket info
✨ Dress code (fly sweaters only 😍)
✨ AND we’ll be answering all questions + concerns LIVE!
Your hosts:
🎤 @therichexp
🎤 @iamlachinab
🎤 @tresbee_
If you’ve been thinking about attending, vending, or just want the inside scoop — this is your  And We're Live!
LIVE
STREAMING
LIPS SERVICE
12/2 @ 9pm
@therichexp
@iamlachinab
@tresbee
THE FLY SWEATER SIS-MAS Shoppe & BRUNCH
2 PM UNTIL
6 PM
13TH
DEC
THE GALLERY BROOKLYN
674 ROGERS AVE.
BROOKLYN, NY 11226
POWERED BY: SUPPORTED BY: HOSTED BY:
Deborah,
Dear Short Hair
GATHER
&GLOW
Co-Founder of Enjoi Lux
THE EXPERIENCE
UNITE CREATE INSPIRE BELIEVE"
The Fly Sweater Sis-Mas Shoppe & Brunch,2025-12-13,Saturday,14:00,18:00,The Gallery Brooklyn,Brooklyn,NY,,"674 Rogers Ave, Brooklyn, NY 11226",,Shopping and brunch event,,market,,,high,"['caption', 'ocr', 'alt_text']",3778194794326105463,https://www.instagram.com/p/3778194794326105463/,https://www.instagram.com/p/DRu2CXQCZ13/,https://instagram.fsjc1-3.fna.fbcdn.net/v/t51.2885-15/587281636_18306252541266883_6350577635463989831_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fsjc1-3.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEPxAT57D6V9RsAhO5DSAX5TxBWbh55czsFIT4IkEDUeACfp08Y9bNizXsDffFmA_w&_nc_ohc=-fgCe6XF6hoQ7kNvwHfn1Sc&_nc_gid=19jnwiAoXk1R8DNw6lQEjQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfmDDmH_9TWrzU-x3g9ijpFh4sGbtjGiF5ln_5fOvU6uQA&oe=69420696&_nc_sid=10d13b,CDN URL - expires after few hours/days,dearshorthair,https://www.instagram.com/dearshorthair/,“Dear Short Hair”,True,352,2025-12-01T19:05:00+00:00,2025-12-12T17:42:08.535444,False,,"WE’RE GOING LIVE! 

Tap in with us TOMORROW at 9PM for a special live stream as we break down everything you need to know about the Fly Sweater Sis-Mas Shoppe & Brunch!
We’re talking:
✨ What to expect
✨ How to participate
✨ Vendor + panel details
✨ Ticket info
✨ Dress code (fly sweaters only 😍)
✨ AND we’ll be answering all questions + concerns LIVE!
Your hosts:
🎤 @therichexp
🎤 @iamlachinab
🎤 @tresbee_
If you’ve been thinking about attending, vending, or just want the inside scoop — this is your  And We're Live!
LIVE
STREAMING
LIPS SERVICE
12/2 @ 9pm
@therichexp
@iamlachinab
@tresbee
THE FLY SWEATER SIS-MAS Shoppe & BRUNCH
2 PM UNTIL
6 PM
13TH
DEC
THE GALLERY BROOKLYN
674 ROGERS AVE.
BROOKLYN, NY 11226
POWERED BY: SUPPORTED BY: HOSTED BY:
Deborah,
Dear Short Hair
GATHER
&GLOW
Co-Founder of Enjoi Lux
THE EXPERIENCE
UNITE CREATE INSPIRE BELIEVE"
"Chris Patrick's ""PRAY 4 ME"" Album Release",2025-12-12,Friday,,,Monte Irvin Orange Park,Orange,NJ,North,,,"Release of Chris Patrick's new album ""PRAY 4 ME""",Chris Patrick,concert,,,high,['caption'],3784119968033011146,https://www.instagram.com/p/3784119968033011146/,https://www.instagram.com/p/DSD5Q_SEfXK/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/590404020_17903307603304135_3231478787929401386_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEcQSGuvbfnYUgHkxUkxGBg_UR_gBlvi1A2R1sdhClTaiJ_pBhWj2EWkz2AaoI6kLU&_nc_ohc=DQooZ-leY7sQ7kNvwFDtxBZ&_nc_gid=3F1R3vCq3NyMz0JzZtvsBg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afm2eLliqCJEQ82evsQiO9jy513PneQ68YcbnsLKjXGHkQ&oe=69420F91&_nc_sid=10d13b,CDN URL - expires after few hours/days,eorunclub,https://www.instagram.com/eorunclub/,NJ EO Walk/Run Club,False,0,2025-12-09T23:17:54+00:00,2025-12-12T17:42:14.874838,False,single,"📸: @trendinestudios
 
This collaboration was hands down a personal favorite! 
A huge thank you to Chris Patrick and his team for this incredible collaborative opportunity. This is one of those moments you should’ve been there! But even though we can’t run the day back, you can run back his new album 💿 “PRAY 4 ME” TRACKLIST OUT NOW! ALBULM OUT FRIDAY! 

We had the pleasure of giving back to our community (for the holidays) with our friends over at Family Support Organization of East Orange 🧸. A h "
Community Give Back (Holidays) with Family Support Organization of East Orange,2025-12-09,,,,Monte Irvin Orange Park,Orange,NJ,North,,,Giving back to the community for the holidays with Family Support Organization of East Orange,,community event,,,high,['caption'],3784119968033011146,https://www.instagram.com/p/3784119968033011146/,https://www.instagram.com/p/DSD5Q_SEfXK/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/590404020_17903307603304135_3231478787929401386_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEcQSGuvbfnYUgHkxUkxGBg_UR_gBlvi1A2R1sdhClTaiJ_pBhWj2EWkz2AaoI6kLU&_nc_ohc=DQooZ-leY7sQ7kNvwFDtxBZ&_nc_gid=3F1R3vCq3NyMz0JzZtvsBg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afm2eLliqCJEQ82evsQiO9jy513PneQ68YcbnsLKjXGHkQ&oe=69420F91&_nc_sid=10d13b,CDN URL - expires after few hours/days,eorunclub,https://www.instagram.com/eorunclub/,NJ EO Walk/Run Club,False,0,2025-12-09T23:17:54+00:00,2025-12-12T17:42:14.874852,False,single,"📸: @trendinestudios
 
This collaboration was hands down a personal favorite! 
A huge thank you to Chris Patrick and his team for this incredible collaborative opportunity. This is one of those moments you should’ve been there! But even though we can’t run the day back, you can run back his new album 💿 “PRAY 4 ME” TRACKLIST OUT NOW! ALBULM OUT FRIDAY! 

We had the pleasure of giving back to our community (for the holidays) with our friends over at Family Support Organization of East Orange 🧸. A h "
H.E.R. Retreat,2026-03-13,Friday,,,Victorian Estate,,NJ,,,,"Women's Retreat focusing on healing, elevation, and rebirth. To reserve your spot or FAQ text: (732) 707-7822 mention: “2026 retreat”. Spaces are limited.",,retreat,,,high,['caption'],3778228865773205433,https://www.instagram.com/p/3778228865773205433/,https://www.instagram.com/p/DRu9yKwife5/,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/588446061_18089000228476886_8825373026567587247_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFwLtHMfhzeHHwPSmSzJ03ZL-Hi7DH2aACI3uuC5_VZbtbNI0v0ouzXl1JbmbTtwtc&_nc_ohc=2HhRlW0dzssQ7kNvwHi17ji&_nc_gid=dnfxo4TyCqyhhxQ9CeA88Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AflEhxFFg6CBxXsGCPNg73cvPVEdXTULo32ECJqW5-z5qQ&oe=6941F576&_nc_sid=10d13b,CDN URL - expires after few hours/days,agape_ministries_inc,https://www.instagram.com/agape_ministries_inc/,Agape Ministries inc.,True,316,2025-12-01T20:13:20+00:00,2025-12-12T17:42:23.973757,False,,"Ready to Thrive, Reset, and Grow?
Reserve your spot for the H.E.R. Retreat today. Spaces are limited—don’t wait! 💜✨

Interested in being a raffle, gift-bag, or retreat sponsor? We’d love to partner with you!
Tag a woman, invite a friend, or share this with your church’s women’s group.
Let’s heal, elevate, and rebirth—together. 💜✨

🗓 Dates: Friday, March 13 – Sunday, March 15, 2026 
📍 Location: New Jersey, Victorian Estate 
🚨 Space is limited! To reserve your spot or FAQ text: (732) 707-7822 ment BE H.E.R.
BE THE WOMAN WHO
UNDERSTANDS THAT
HEALING, ELEVATION, AND
REBIRTH BEGIN WHEREVER
SHE DECIDES TO SHOW UP.
BECAUSE WHEN SHE ARRIVES-
WITH CLARITY, CONFIDENCE,
AND PURPOSE-EVERY SPACE
BECOMES RICHER.
SHE CARRIES PEACE.
SHE CARRIES POWER.
SHE CARRIES PROMISE.
HER
HEALTHY. EMPOWERED. RESILIENT.
Women's Retreat"
H.E.R. Retreat,2026-03-14,Saturday,,,Victorian Estate,,NJ,,,,"Women's Retreat focusing on healing, elevation, and rebirth. To reserve your spot or FAQ text: (732) 707-7822 mention: “2026 retreat”. Spaces are limited.",,retreat,,,high,['caption'],3778228865773205433,https://www.instagram.com/p/3778228865773205433/,https://www.instagram.com/p/DRu9yKwife5/,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/588446061_18089000228476886_8825373026567587247_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFwLtHMfhzeHHwPSmSzJ03ZL-Hi7DH2aACI3uuC5_VZbtbNI0v0ouzXl1JbmbTtwtc&_nc_ohc=2HhRlW0dzssQ7kNvwHi17ji&_nc_gid=dnfxo4TyCqyhhxQ9CeA88Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AflEhxFFg6CBxXsGCPNg73cvPVEdXTULo32ECJqW5-z5qQ&oe=6941F576&_nc_sid=10d13b,CDN URL - expires after few hours/days,agape_ministries_inc,https://www.instagram.com/agape_ministries_inc/,Agape Ministries inc.,True,316,2025-12-01T20:13:20+00:00,2025-12-12T17:42:23.973777,False,,"Ready to Thrive, Reset, and Grow?
Reserve your spot for the H.E.R. Retreat today. Spaces are limited—don’t wait! 💜✨

Interested in being a raffle, gift-bag, or retreat sponsor? We’d love to partner with you!
Tag a woman, invite a friend, or share this with your church’s women’s group.
Let’s heal, elevate, and rebirth—together. 💜✨

🗓 Dates: Friday, March 13 – Sunday, March 15, 2026 
📍 Location: New Jersey, Victorian Estate 
🚨 Space is limited! To reserve your spot or FAQ text: (732) 707-7822 ment BE H.E.R.
BE THE WOMAN WHO
UNDERSTANDS THAT
HEALING, ELEVATION, AND
REBIRTH BEGIN WHEREVER
SHE DECIDES TO SHOW UP.
BECAUSE WHEN SHE ARRIVES-
WITH CLARITY, CONFIDENCE,
AND PURPOSE-EVERY SPACE
BECOMES RICHER.
SHE CARRIES PEACE.
SHE CARRIES POWER.
SHE CARRIES PROMISE.
HER
HEALTHY. EMPOWERED. RESILIENT.
Women's Retreat"
H.E.R. Retreat,2026-03-15,Sunday,,,Victorian Estate,,NJ,,,,"Women's Retreat focusing on healing, elevation, and rebirth. To reserve your spot or FAQ text: (732) 707-7822 mention: “2026 retreat”. Spaces are limited.",,retreat,,,high,['caption'],3778228865773205433,https://www.instagram.com/p/3778228865773205433/,https://www.instagram.com/p/DRu9yKwife5/,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/588446061_18089000228476886_8825373026567587247_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFwLtHMfhzeHHwPSmSzJ03ZL-Hi7DH2aACI3uuC5_VZbtbNI0v0ouzXl1JbmbTtwtc&_nc_ohc=2HhRlW0dzssQ7kNvwHi17ji&_nc_gid=dnfxo4TyCqyhhxQ9CeA88Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AflEhxFFg6CBxXsGCPNg73cvPVEdXTULo32ECJqW5-z5qQ&oe=6941F576&_nc_sid=10d13b,CDN URL - expires after few hours/days,agape_ministries_inc,https://www.instagram.com/agape_ministries_inc/,Agape Ministries inc.,True,316,2025-12-01T20:13:20+00:00,2025-12-12T17:42:23.973786,False,,"Ready to Thrive, Reset, and Grow?
Reserve your spot for the H.E.R. Retreat today. Spaces are limited—don’t wait! 💜✨

Interested in being a raffle, gift-bag, or retreat sponsor? We’d love to partner with you!
Tag a woman, invite a friend, or share this with your church’s women’s group.
Let’s heal, elevate, and rebirth—together. 💜✨

🗓 Dates: Friday, March 13 – Sunday, March 15, 2026 
📍 Location: New Jersey, Victorian Estate 
🚨 Space is limited! To reserve your spot or FAQ text: (732) 707-7822 ment BE H.E.R.
BE THE WOMAN WHO
UNDERSTANDS THAT
HEALING, ELEVATION, AND
REBIRTH BEGIN WHEREVER
SHE DECIDES TO SHOW UP.
BECAUSE WHEN SHE ARRIVES-
WITH CLARITY, CONFIDENCE,
AND PURPOSE-EVERY SPACE
BECOMES RICHER.
SHE CARRIES PEACE.
SHE CARRIES POWER.
SHE CARRIES PROMISE.
HER
HEALTHY. EMPOWERED. RESILIENT.
Women's Retreat"
Treach from Naughty by Nature gets inked by Spyder in honor of Biz Markie,,,,,,,,,,,Treach from Naughty by Nature gets inked by Spyder in honor of Biz Markie. This happened 2 days ago relative to the post date.,"Treach from Naughty by Nature, Spyder",tattoo session,,,high,['ocr'],3095405286983242272,https://www.instagram.com/p/3095405286983242272/,https://www.instagram.com/p/Cr1FrVWgJIg/,https://scontent-phx1-1.cdninstagram.com/v/t51.29350-15/345075097_896597648309455_8244825287846575060_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_ht=scontent-phx1-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGz7U52uQZOR7KACrSq4lrTDYghG8HHu1Bc5ljmKsPAkiKLNxq2q6LkArEkHYRpKaM&_nc_ohc=Y4TInUDkyzcQ7kNvwFlKzbr&_nc_gid=ila3M-ZJNCvBGgoGGRg0Kw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afn1hZ8-ZQrTVrktrzbtKtKmsX1KvVSpAL4LUG6mHh0pcA&oe=69420340&_nc_sid=10d13b,CDN URL - expires after few hours/days,inkbyspyder,https://www.instagram.com/inkbyspyder/,Black Ink Spyder,True,154,2023-05-04T17:24:46+00:00,2025-12-12T17:42:27.336720,False,,"Thank you @thefeaturepresentation @madeinvietnam__ and the world best publicist @chasitycoxpr for the amazing write up. Check out more on their site 💥🙏🏻
Hit the link 👆🏽 to subscribe to @inkandoutpodcast on YouTube. 
#InkBySpyder #inkandoutpodcast #BlackInkCrew #BlackInkBrooklyn MUSIC NEWS
☑
THE FEATURE
PRESENTATION
COM
WHERE MOVIES & MUSIC MEET
Q
TREACH FROM NAUGHTY BY
NATURE GETS INKED BY SPYDER
IN HONOR OF BIZ MARKIE
2 DAYS AGO"
R & B Blackout Experience,2025-11-30,,,,Dolce Lounge,,NJ,,,,,@sodrewski,party,,,high,['caption'],3777147413141004246,https://www.instagram.com/p/3777147413141004246/,https://www.instagram.com/p/DRrH49gjh_W/,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/590407645_17923297806189565_724240140135372741_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QE_qRliMlT4yXzNM9Yk9lMzpho9uNkFlSkA_1_OcB4PegIEdQgnpGRIAmjS7SUW8iw&_nc_ohc=AOXeKKBMTpAQ7kNvwEQbofv&_nc_gid=h2SZsurGhuVWolLGZzAzRQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfmJayqNgWmN7G8IqrXvF0DshXqJZiquHOmuN5FgNxebhA&oe=6941F787&_nc_sid=10d13b,CDN URL - expires after few hours/days,therichexp,https://www.instagram.com/therichexp/,The RICH Experience Collective🔥,False,0,2025-11-30T08:24:41+00:00,2025-12-12T17:42:39.862784,False,,🔥 @sodrewski  Thanks so much for coming thru to the R & B Blackout Experience @dolcelounge 
THE BIGGEST SAG BASH,2025-12-13,Friday,22:00,,Mr. East,Roselle,NJ,Central,2401 Wood Ave,,All Roads Leads To “THE BIGGEST SAG BASH” In The Tri State Hosted By @mistereastlife And Friends. Music By @kilsosouth2x @aintnodjt4real @iamdjfrankwhite. Ladies and Sagittarius Free Till 11pm W Rsvp,"Kilsosouth2x, Aintnodjt4real, iamdjfrankwhite",party,,,high,"['caption', 'ocr', 'alt_text']",3784008438300893740,https://www.instagram.com/p/3784008438300893740/,https://www.instagram.com/p/DSDf6BIAWIs/,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/590432618_18547845451007482_6379879304523166526_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHo_70vi8LD0MTLlojylxMJaNB3EmfKetO4vgSYNNHVJDdzG3h0n-lFZtZx-B1Pvc9x17wNOUS8e64GVJOEl1zD&_nc_ohc=QaaLoI6OMqkQ7kNvwEK-3UX&_nc_gid=sjNHuM1weX5p02gaYq0V1A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afk7Bx6K95OAj55ljiDaWY_a9jha5ZTnoB_9E6Hr0p50fw&oe=6942209E&_nc_sid=10d13b,CDN URL - expires after few hours/days,tarzannndb,https://www.instagram.com/tarzannndb/,YOUNG SHINER 💫,True,265,2025-12-09T19:36:19+00:00,2025-12-12T17:42:54.064431,False,,"This Friday December 13th Mark Your 🗓️All Roads Leads To “THE BIGGEST SAG BASH” In The Tri State Hosted By @mistereastlife And Friends This Will  One Legendary Night You Don’t Want To Miss. Music By @kilsosouth2x @aintnodjt4real @iamdjfrankwhite “‼️🎉 Doors Open At 10 pm⏰Ladies and Sagittarius Free Till 11pm W Rsvp 🎟️🎥

📍 2401 Wood Ave Roselle, NJ 07203📍

Sections/Table Dm The Promoter 📩 
@tarzannndb @youngveeto  @kevboutmula @rahsmooove @dripavelli_atm @duke201 

#sagittariusseason♐️ #december # SAT DEC 13TH
HIGGEST SAG
MUSIC BY
FRANKWHITE
KISOSOUTH
OUTREAL
LADIES FREE
SAGS FREE
TIL IPM
W/ RSVP
@ MISTER EASTLIFE AND FRIENDS PRESENTS
Mr. East
2401 WOOD AVE ROSELLE NEW
JERSEY
SECTIONS/TABLE DM THE PROMOTER
@YOUNGVEETO @KEVBOUTMULA @RAHSMOOOVE @DRIPAVELLI ATM"
