event_name,date,start_time,venue_name,city,section_of_nj,newsletter_description,event_type,description,performer,price,confidence,instagram_handle,instagram_post_url,display_url,post_url,instagram_profile_url,account_name,post_id,had_ocr,from_calendar
Seafood Thursdays,2026-03-05,4:00 PM,First Republic Lounge,Elizabeth,Central,Dive into delicious seafood and R&B vibes every Thursday!,Food & Drink,"Seafood Thursdays featuring Crab legs, Lobster tail, and Shrimp. 2 FOR 1 premium drinks from 4PM–8PM. R&B Vibes, Cocktails flowing, good food, good energy. Featuring Chef Dom. Every Thursday.",Chef Dom,2 FOR 1 on premium drinks,0.9,firstrepubliclounge,https://www.instagram.com/p/DVZHXIqCvBF/,https://scontent-sea5-1.cdninstagram.com/v/t51.71878-15/640326621_1463324632470503_9069874000071242278_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEhdesPh7_hhXJxbDtvtnI6bwLn9WnGvc3hTrpupBsGt94-hD_MEU2PEKSiN5X-TM0&_nc_ohc=jvuoVh1n34QQ7kNvwFf4N1p&_nc_gid=lA43wvee445GHDqNcBPkbg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afzwu4MnIdW0F2l5vfg2MnO0-2G_aSubOV00YKKQh39keA&oe=69B8F8B0&_nc_sid=10d13b,https://www.instagram.com/p/DVZHXIqCvBF/,https://www.instagram.com/firstrepubliclounge/,First Republic Lounge,3844136133106266181,True,True
Seafood Thursdays,2026-03-12,4:00 PM,First Republic Lounge,Elizabeth,Central,Dive into delicious seafood and R&B vibes every Thursday!,Food & Drink,"Seafood Thursdays featuring Crab legs, Lobster tail, and Shrimp. 2 FOR 1 premium drinks from 4PM–8PM. R&B Vibes, Cocktails flowing, good food, good energy. Featuring Chef Dom. Every Thursday.",Chef Dom,2 FOR 1 on premium drinks,0.9,firstrepubliclounge,https://www.instagram.com/p/DVZHXIqCvBF/,https://scontent-sea5-1.cdninstagram.com/v/t51.71878-15/640326621_1463324632470503_9069874000071242278_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEhdesPh7_hhXJxbDtvtnI6bwLn9WnGvc3hTrpupBsGt94-hD_MEU2PEKSiN5X-TM0&_nc_ohc=jvuoVh1n34QQ7kNvwFf4N1p&_nc_gid=lA43wvee445GHDqNcBPkbg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afzwu4MnIdW0F2l5vfg2MnO0-2G_aSubOV00YKKQh39keA&oe=69B8F8B0&_nc_sid=10d13b,https://www.instagram.com/p/DVZHXIqCvBF/,https://www.instagram.com/firstrepubliclounge/,First Republic Lounge,3844136133106266181,True,True
Seafood Thursdays,2026-03-19,4:00 PM,First Republic Lounge,Elizabeth,Central,Dive into delicious seafood and R&B vibes every Thursday!,Food & Drink,"Seafood Thursdays featuring Crab legs, Lobster tail, and Shrimp. 2 FOR 1 premium drinks from 4PM–8PM. R&B Vibes, Cocktails flowing, good food, good energy. Featuring Chef Dom. Every Thursday.",Chef Dom,2 FOR 1 on premium drinks,0.9,firstrepubliclounge,https://www.instagram.com/p/DVZHXIqCvBF/,https://scontent-sea5-1.cdninstagram.com/v/t51.71878-15/640326621_1463324632470503_9069874000071242278_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEhdesPh7_hhXJxbDtvtnI6bwLn9WnGvc3hTrpupBsGt94-hD_MEU2PEKSiN5X-TM0&_nc_ohc=jvuoVh1n34QQ7kNvwFf4N1p&_nc_gid=lA43wvee445GHDqNcBPkbg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afzwu4MnIdW0F2l5vfg2MnO0-2G_aSubOV00YKKQh39keA&oe=69B8F8B0&_nc_sid=10d13b,https://www.instagram.com/p/DVZHXIqCvBF/,https://www.instagram.com/firstrepubliclounge/,First Republic Lounge,3844136133106266181,True,True
Seafood Thursdays,2026-03-26,4:00 PM,First Republic Lounge,Elizabeth,Central,Dive into delicious seafood and R&B vibes every Thursday!,Food & Drink,"Seafood Thursdays featuring Crab legs, Lobster tail, and Shrimp. 2 FOR 1 premium drinks from 4PM–8PM. R&B Vibes, Cocktails flowing, good food, good energy. Featuring Chef Dom. Every Thursday.",Chef Dom,2 FOR 1 on premium drinks,0.9,firstrepubliclounge,https://www.instagram.com/p/DVZHXIqCvBF/,https://scontent-sea5-1.cdninstagram.com/v/t51.71878-15/640326621_1463324632470503_9069874000071242278_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEhdesPh7_hhXJxbDtvtnI6bwLn9WnGvc3hTrpupBsGt94-hD_MEU2PEKSiN5X-TM0&_nc_ohc=jvuoVh1n34QQ7kNvwFf4N1p&_nc_gid=lA43wvee445GHDqNcBPkbg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afzwu4MnIdW0F2l5vfg2MnO0-2G_aSubOV00YKKQh39keA&oe=69B8F8B0&_nc_sid=10d13b,https://www.instagram.com/p/DVZHXIqCvBF/,https://www.instagram.com/firstrepubliclounge/,First Republic Lounge,3844136133106266181,True,True
Lucky Charm Girl's Brunch,2026-03-22,1:00 PM,Concourse Club,,,Get your sparkle on at the Lucky Charm Girl's Brunch!,Brunch,"Join us for Lucky Charm Girl’s Brunch at the Concourse Club. Your $45 ticket includes 2 @deepeddyvodka cocktails, a charm bracelet making station, Deep Eddy vodka tasting table, and fun giveaways.",,$45,1.0,concourseclub,https://www.instagram.com/p/DVl1GE6ERw8/,https://instagram.ffco4-1.fna.fbcdn.net/v/t51.82787-15/649231151_18083104049214565_6407292684970538030_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.ffco4-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QE-ReSyWXTC6HsNEx6nrBejqd52UGQZ0dTmlrtlvROCHO3-4_fRgLNoJ6SehnI_Ujw&_nc_ohc=szz_-mahjpoQ7kNvwFmixmj&_nc_gid=OSYluPpFEPMQa8G-IItFDg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afwm8jZx0iEtZ-oUpvd-Sd5vUb4vqa1Pa0okhIwuyrBADw&oe=69B90364&_nc_sid=10d13b,https://www.instagram.com/p/DVl1GE6ERw8/,https://www.instagram.com/concourseclub/,Concourse Club,3847714970709072956,True,False
Campaign Kick-Off Rally,2006-03-07,8:30 PM,Llewellyn Parq Bar and Grill,West Orange,North,Join the Yasinf­or Essex County Commissioner campaign kick-off rally!,Campaign Rally,"Campaign Kick-Off Rally for Abdur R. Yasin for Essex County Commissioner. The event was a Meet & Greet surrounded by friends, neighbors, and supporters from across Essex County. Attendees included Senator John F. McKeon, Assemblywoman Rosy Bagolie, Vice President Commissioner A’Dorian Murray-Thomas, Former Commissioner President Wayne Richardson, Commissioner Len Luciano, West Orange Mayor Susan McCartney, West Orange Councilwoman Tammy Williams, West Orange BOE President Brian Rock, Former West Orange Council President Cindy Matute-Brown, Former West Orange Councilman Jerry Guarino, Former West Orange BOE President Terry Trigg-Scales, West Orange Democratic Committee members, union representatives from @njstatefmba, @insta_njea, @aftnewjersey, and @liunaeasternreg, Former Assemblywoman Garnet Hall, Roseland Mayor James Spango, Livingston Mayor Shawn Klein, East Orange Councilman Christopher Awe, Former Montclair Mayor Bob Russo, Former Newark Advisory Board Member Marquis Aquil-Lewis, and members of the Alpha Alpha Lambda Chapter @brickcityalphas of Alpha Phi Alpha Fraternity, Inc., including Chapter President Fred Davis Jr.",,,0.9,yasinforessex,https://www.instagram.com/p/DVo9C6rD1s6/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/648968684_18042407642546061_8021916924112852233_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QFqzX5b76K0EYvGbE8JcGihxQpo3fP0AmXXivLQoMNbXEw7BGJYTx0hf15OM6-x3aw&_nc_ohc=RMyZnNYfbJwQ7kNvwHbneS8&_nc_gid=Q1ckKT1bFyP0ef5JjaWVQQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyNp2aO0R9VboJnPhVQ6_d7HgUfAhd3eTh0j9nNwEd1Ng&oe=69B8EF9C&_nc_sid=10d13b,https://www.instagram.com/p/DVo9C6rD1s6/,https://www.instagram.com/yasinforessex/,Abdur R. Yasin for Essex County Commissioner,3848594362863672122,True,False
Ballin By Nature Sneaker release celebration,2026-03-08,,Llewellyn Parq,,,Naughty By Nature brought the heat for a sneaker release!,Celebration,Naughty by Nature came through to celebrate the Ballin By Nature Sneaker release and the crowd showed OUT. Legendary Jersey energy all night.,Naughty by Nature,,0.9,llewellynparq,https://www.instagram.com/p/DVwqcgCifzL/,https://instagram.fmem1-1.fna.fbcdn.net/v/t51.82787-15/649573873_18044193197729577_688733465743678489_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fmem1-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QEcVxF0EyibPBdDYVC8HLjthM3T3tPsmCDkuygiUV_YAxbgSXd1wwJ4vMlI_a2pWVo&_nc_ohc=bzmhyGAvcdIQ7kNvwEBlrRP&_nc_gid=T55QYGa1MwSjPmH3-3_bCg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyHZ6P7Cxs0jDyX_poRYEHBJMHFSFY5nHK39d2qVLdlVQ&oe=69B902F0&_nc_sid=10d13b,https://www.instagram.com/p/DVwqcgCifzL/,https://www.instagram.com/llewellynparq/,Llewellyn Parq,3850764357902925003,True,False
Jazzy Fridays at VENTANAS,2026-03-07,6:00 PM,VENTANAS | CRUDO + CHAR,,,"Groove into your weekend with live jazz, craft cocktails, and delicious bites every Friday!",Live Music,"Live jazz from 6 PM to 9 PM, craft cocktails, and chef-driven bites.",Dave Leving Trio,,0.9,ventanasatthemodern,https://www.instagram.com/p/DVb412tgXsD/,https://scontent-atl3-1.cdninstagram.com/v/t51.71878-15/643594920_1469790164784327_7145832557377239692_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFcrhQNLquD3Nos_mU6fGbDMU_7YQTmp5TKYdozO2_Hqx4CBDp5pzUd4ApY7kRkK14&_nc_ohc=SbuP3zX976MQ7kNvwE3eu3T&_nc_gid=fKxvr8TIq83GPdT-UYP7mg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afy8y8qvyeklxxoHNMhdoCiYaFmWS1tt5PsE1X7z9YGlZw&oe=69B90614&_nc_sid=10d13b,https://www.instagram.com/p/DVb412tgXsD/,https://www.instagram.com/ventanasatthemodern/,VENTANAS | CRUDO + CHAR,3844916698373257987,True,True
Jazzy Fridays at VENTANAS,2026-03-14,6:00 PM,VENTANAS | CRUDO + CHAR,,,"Groove into your weekend with live jazz, craft cocktails, and delicious bites every Friday!",Live Music,"Live jazz from 6 PM to 9 PM, craft cocktails, and chef-driven bites.",Dave Leving Trio,,0.9,ventanasatthemodern,https://www.instagram.com/p/DVb412tgXsD/,https://scontent-atl3-1.cdninstagram.com/v/t51.71878-15/643594920_1469790164784327_7145832557377239692_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFcrhQNLquD3Nos_mU6fGbDMU_7YQTmp5TKYdozO2_Hqx4CBDp5pzUd4ApY7kRkK14&_nc_ohc=SbuP3zX976MQ7kNvwE3eu3T&_nc_gid=fKxvr8TIq83GPdT-UYP7mg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afy8y8qvyeklxxoHNMhdoCiYaFmWS1tt5PsE1X7z9YGlZw&oe=69B90614&_nc_sid=10d13b,https://www.instagram.com/p/DVb412tgXsD/,https://www.instagram.com/ventanasatthemodern/,VENTANAS | CRUDO + CHAR,3844916698373257987,True,True
Jazzy Fridays at VENTANAS,2026-03-21,6:00 PM,VENTANAS | CRUDO + CHAR,,,"Groove into your weekend with live jazz, craft cocktails, and delicious bites every Friday!",Live Music,"Live jazz from 6 PM to 9 PM, craft cocktails, and chef-driven bites.",Dave Leving Trio,,0.9,ventanasatthemodern,https://www.instagram.com/p/DVb412tgXsD/,https://scontent-atl3-1.cdninstagram.com/v/t51.71878-15/643594920_1469790164784327_7145832557377239692_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFcrhQNLquD3Nos_mU6fGbDMU_7YQTmp5TKYdozO2_Hqx4CBDp5pzUd4ApY7kRkK14&_nc_ohc=SbuP3zX976MQ7kNvwE3eu3T&_nc_gid=fKxvr8TIq83GPdT-UYP7mg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afy8y8qvyeklxxoHNMhdoCiYaFmWS1tt5PsE1X7z9YGlZw&oe=69B90614&_nc_sid=10d13b,https://www.instagram.com/p/DVb412tgXsD/,https://www.instagram.com/ventanasatthemodern/,VENTANAS | CRUDO + CHAR,3844916698373257987,True,True
Jazzy Fridays at VENTANAS,2026-03-28,6:00 PM,VENTANAS | CRUDO + CHAR,,,"Groove into your weekend with live jazz, craft cocktails, and delicious bites every Friday!",Live Music,"Live jazz from 6 PM to 9 PM, craft cocktails, and chef-driven bites.",Dave Leving Trio,,0.9,ventanasatthemodern,https://www.instagram.com/p/DVb412tgXsD/,https://scontent-atl3-1.cdninstagram.com/v/t51.71878-15/643594920_1469790164784327_7145832557377239692_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFcrhQNLquD3Nos_mU6fGbDMU_7YQTmp5TKYdozO2_Hqx4CBDp5pzUd4ApY7kRkK14&_nc_ohc=SbuP3zX976MQ7kNvwE3eu3T&_nc_gid=fKxvr8TIq83GPdT-UYP7mg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afy8y8qvyeklxxoHNMhdoCiYaFmWS1tt5PsE1X7z9YGlZw&oe=69B90614&_nc_sid=10d13b,https://www.instagram.com/p/DVb412tgXsD/,https://www.instagram.com/ventanasatthemodern/,VENTANAS | CRUDO + CHAR,3844916698373257987,True,True
Wild Wednesdays,2026-03-04,8:00 AM,Hibiscus & Beans,Cedar Grove,North,Get ready for Wild Wednesdays at Hibiscus & Beans!,Promotion,We will reopen tomorrow 3/4 for Wild Wednesdays from 8am-7pm. This is something you do not want to miss.,,,0.9,hibiscusandbeans449,https://www.instagram.com/p/DVbOEVLjuHq/,https://scontent-hou1-1.cdninstagram.com/v/t51.82787-15/640512660_17870186538560709_1751415259844498469_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGgQdcEA34ImZ5uv5GHcyfzG2O5SiILDBPg8QljigwuqU6vRQM8yX6wp4NYjUKYXGs&_nc_ohc=hawzP9SJdDgQ7kNvwE9dSWO&_nc_gid=AhSIdJ9wcr1xaPyadTDBkw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afy6Rz_OYjhOS2lVcwRVydcFNV786JKL1AWuwK6sjxMwFw&oe=69B8DA1E&_nc_sid=10d13b,https://www.instagram.com/p/DVbOEVLjuHq/,https://www.instagram.com/hibiscusandbeans449/,,3844728577162404330,True,False
Match With a Creative,2026-03-28,,The Atelier,,Central,Spark your creativity with intentional pairings and unexpected connections at Match With a Creative!,Workshop,"A cozy & intimate space with dim lights & soft tunes, wine in hand, and a room full of creatives for intentional pairings, real conversations, and unexpected connections. Attendees will create a piece of matchbox art.",,,0.9,madeinjerseycc,https://www.instagram.com/p/DVyT-RdDXi1/,https://scontent-den2-1.cdninstagram.com/v/t51.82787-15/650837984_17882165517472360_4978228913417914283_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHfRYMcpmpoQoUmYf82itp1N1cKiH9oDUsLm72OKWrTnlRf8hemmoSwHacO52KHG-0&_nc_ohc=b-AdALOcllEQ7kNvwGTWkaO&_nc_gid=eseBnAtfQHadp4fzsR5DZQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwYmFvbQPRMhNeUsYP9JTksYr_SqYo1sB7oq6Ooq1eLRw&oe=69B8EA01&_nc_sid=10d13b,https://www.instagram.com/p/DVyT-RdDXi1/,https://www.instagram.com/madeinjerseycc/,Made in Jersey: Creative Collective,3851228473587497141,True,False
Levity Music Performance,2026-03-28,,The Pool After Dark at Harrah's Resort Atlantic City,Atlantic City,South,Don't miss Levity Music #UnderTheDome this Saturday!,Concert,Levity Music touching down #UnderTheDome.,@levity.music,,0.9,harrahspoolac,https://www.instagram.com/p/DVylGF-DaCX/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/650960280_2109617576482678_1816006584778728450_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFbbqVbGtYpcTC-kmd_nGXWlpSNOFb9szEK7A8g5c55KeUd023_CelKHNHzTt9WLjVbXUjrEk3eKeXAntua8Eg6&_nc_ohc=C4Yyc06mLlgQ7kNvwHDfwbH&_nc_gid=a3rIAu1Nm3gxcPOFEEvLYQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfztM0G4Z46-tc4hLm05-nSvdxoFEg0uAtuPenxHxyhNhQ&oe=69B8F2F1&_nc_sid=10d13b,https://www.instagram.com/p/DVylGF-DaCX/,https://www.instagram.com/harrahspoolac/,The Pool at Harrah's Resort,3851303777802756247,True,False
BIG FISH PISCES ♓️ BASH ‘ 26,2026-03-14,9:00 PM,The Vault,Newark,North,Get ready to cause damage this Saturday at the Big Fish Pisces Bash!,Party,Every year me & @_staababy cause damage. This year we chose @thevaultloungenj for the BIG FISH PISCES ♓️ BASH ‘ 26.,@djkenz_,,0.9,djkenz_,https://www.instagram.com/p/DVy0ph_EfoR/,https://instagram.fjan1-1.fna.fbcdn.net/v/t51.71878-15/650996905_1488362879319750_2286484482197455093_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fjan1-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QGuqVbZHSqldTua-eOmr76q6ELVS4hkJ_Jgi_9CArcd_dTgEXi3nfPf-YE1uQyTUCM&_nc_ohc=aCwvqtAzJoIQ7kNvwG6DylA&_nc_gid=Z_EyHFgyeSqU3v01AiYA7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwXh2BENqDbwKgGRc_XvlEIAUBxHkhK1Q2NqZNJCerK1A&oe=69B90858&_nc_sid=10d13b,https://www.instagram.com/p/DVy0ph_EfoR/,https://www.instagram.com/djkenz_/,"DJ Kenz | NY & NJ DJ | Afrobeat, Hip-Hop & Dancehall Specialist",3851372183763941905,True,False
Brunch and Blooms,2026-03-08,,"New York, New York",New York,,Experience the magic of Brunch and Blooms!,Brunch,"An event focused on creating a safe, understood, and poured-into space for Black women to connect, be vulnerable, and exist without judgment. Featured food, tears, laughter, and new connections fostered with women who walked in as strangers and left feeling like sisters. Partnered with all women-led brands.",,,0.9,sheneawalker,https://www.instagram.com/p/DVrdj7CDiOC/,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/649206948_18455493079099427_2588264620172979214_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QH6JfExWMg93FehnhRAWtk8pYizn2PfRYiJAkgkKbfbJEodz6_yyeqSZNIxLDW2my4&_nc_ohc=Q1CLV9XjgvAQ7kNvwEcfWe1&_nc_gid=R9ZE1ksz3D-vN77df7USHQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyfBU4c-x-5kINeqc1Nx-Kp0RdiTItE3GxOfF2W8WPNlQ&oe=69B8D2D6&_nc_sid=10d13b,https://www.instagram.com/p/DVrdj7CDiOC/,https://www.instagram.com/sheneawalker/,Nae 🎀,3849300318433977218,False,False
Soundgrid Takeover,2026-03-07,,Birch Hoboken,Hoboken,North,Experience a house music takeover this Saturday at Birch Hoboken!,Music,"Soundgrid is hosting a house music party featuring NYC producer @seungmvsic. Full production, lighting, and real sound systems.",@seungmvsic,,5,soundgridparty,https://www.instagram.com/p/DVgqf9iEZg4/,https://scontent-ord5-1.cdninstagram.com/v/t51.71878-15/645572367_1430611118740489_3752842737434745137_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QEyuCwkuKFb5lHAJooJVvlWtI6oQxUxB8Phmqm4Y2_yYZSlbGVmenkDaW12MtKZoaM&_nc_ohc=98jweRae77gQ7kNvwF7KLok&_nc_gid=oAYgIPsu95_JRJmBK-zOwQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxaSziEblgZi0t2dCVMv4p6OfvKSPABsL6KXRvMLUocWQ&oe=69B8F09A&_nc_sid=10d13b,https://www.instagram.com/p/DVgqf9iEZg4/,https://www.instagram.com/soundgridparty/,sound grid 🌐,3846260996101478456,True,False
Sip & Savor: A Wine Tasting Experience,2026-04-10,7:00 PM,VENTANAS | CRUDO + CHAR,Fort Lee,North,Embark on a delightful wine journey with exquisite pairings and live jazz!,Wine Tasting,"Join us for a curated wine tasting designed to take you on a journey through 10 distinctive wines, featuring a thoughtful selection of reds and whites, paired with light bites. Includes live jazz performance.",Richie Nuzz & Band,$50,0.9,ventanasatthemodern,https://www.instagram.com/p/DVg8ejMgVC8/,https://scontent-hou1-1.cdninstagram.com/v/t51.82787-15/642144475_18307191757272820_1657874351964659829_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGwTp3Ldx6WsnXsMiLqmuG1JGscbfVKQiWKG4_UtjN6axsHEuh_IoTESi2WEd34JJDTkniLyGZTPteLBpkYOpP2&_nc_ohc=U3RKcPvotxIQ7kNvwG9cG09&_nc_gid=FqP4NoLLOiwnZ27BhgLoIA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afxr1rESf4U6vKKnckPZ3rydGmtE13eFvaNzvCaX_gR70A&oe=69B8F1BB&_nc_sid=10d13b,https://www.instagram.com/p/DVg8ejMgVC8/,https://www.instagram.com/ventanasatthemodern/,VENTANAS | CRUDO + CHAR,3846340063940137148,True,False
The Espolòn Social - A Curated Tequila Experience,2026-04-02,7:00 PM,VENTANAS | CRUDO + CHAR,Fort Lee,North,Sip on Espolòn cocktails and savor chef-selected appetizers at The Espolòn Social!,Tasting Event,"Join us for a night of bold tequila, crafted cocktails, and great company. Enjoy a curated tasting featuring 4 signature Espolòn cocktails, paired with chef-selected passed appetizers for one hour, while DJ Alex Polo sets the tone for the evening. Stay for Fuego Thursdays - Salsa Night afterwards. Includes the artful ambiance of VENTANAS, 4 curated Espolòn tequila cocktails, chef-selected passed appetizers, music by DJ Alex Polo, Campari Spritz Cart, Signature Flower Wall, and complimentary Espolòn tastings.",DJ Alex Polo,$75,1.0,ventanasatthemodern,https://www.instagram.com/p/DVwJD10AAYt/,https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-15/648170114_18308082235272820_3546880175451481559_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFCuKfThtidvmUfxOVd_sQXtvyf3IDfkIBFzryY8hXiwbZAN_vlK3S2HzcOV6fHzKg&_nc_ohc=oZOjDbYMSDEQ7kNvwHDRc23&_nc_gid=XQ9A6kWbFUuG3VbziYYXsA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxfKVkzoTtD8YIyHY3BKAKAKjxFePtl8Nmy0I0zy_dgAQ&oe=69B9077B&_nc_sid=10d13b,https://www.instagram.com/p/DVwJD10AAYt/,https://www.instagram.com/ventanasatthemodern/,VENTANAS | CRUDO + CHAR,3850617527759537709,True,False
L-Dottt Official Birthday Bash,2026-03-14,9:00 PM,Odabro african restaurant & lounge,Orange,Central,Get ready to celebrate Pisces SZN with L-Dottt's Official Birthday Bash!,Birthday Party,"It’s Pisces SZN and we celebrating the right way. Pull up for L-Dottt Official Birthday Bash. Bottles on the move, good vibes, and a full Pisces takeover all night. Ladies & Pisces FREE until 10PM w/ RSVP.",L-Dottt,Free for Ladies & Pisces until 10PM w/ RSVP,0.9,luca_brasi_7,https://www.instagram.com/p/DVwSB2nkdHy/,https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/650237525_18567621481039875_2887334746552211352_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QEcsPScROBxO8NTzgfxepWFitG2seFKgY8d7-MWc0k5kV8WySgEVi2f4J4ZK_U6sLs&_nc_ohc=T3mZ2jb-97kQ7kNvwGisudg&_nc_gid=mc6EGasTD9M3b0PGrEyUKw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwHg3VHc3plQ4EhuQ4oRWPCc_72yEeId0wOEqp6QQufvA&oe=69B8F33E&_nc_sid=10d13b,https://www.instagram.com/p/DVwSB2nkdHy/,https://www.instagram.com/luca_brasi_7/,,3850656973604377074,True,False
100 days of being open celebration,2026-03-07,,Hibiscus and Beans,Teaneck,North,Celebrate 100 days of deliciousness at Hibiscus and Beans!,celebration,"Hibiscus and Beans celebrated 100 days of being open. Community is what keeps us going, and we’re grateful for everyone who has supported us these past months. This is just the beginning - stay tuned for what’s next.",,,0.8,hibiscusandbeans449,https://www.instagram.com/p/DVpcRawDCCD/,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/649215648_17871190596560709_4449674114559072245_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHrC-WXnn_Qaou_CWm7L10D6VRk2N4i6MxMa-xX3xtahKGDmme2xaFWBYdP0idGxpU&_nc_ohc=kFUw0lspZmoQ7kNvwHA8SYK&_nc_gid=E6Jbl7aAUPacRSBJW232EA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxR4z-FeYMEZ617rwiP13LKBKPoYPETaA52du45G7ftYw&oe=69B8F4CE&_nc_sid=10d13b,https://www.instagram.com/p/DVpcRawDCCD/,https://www.instagram.com/hibiscusandbeans449/,,3848731698821603459,False,False
