event_name,date,day_of_week,time,end_time,venue_name,city,state,section_of_nj,address,price,description,performer,event_type,age_restriction,ticket_link,confidence,extracted_from,post_id,instagram_post_url,post_url,display_url,display_url_note,instagram_handle,instagram_profile_url,account_name,had_ocr,ocr_chars,post_date,extraction_timestamp,from_calendar,calendar_type,combined_text
FTK FRIDAY,2025-11-21,Friday,21:00,,Signaturz Sports Bar,Union,NJ,Central,2586 Morris Ave,,MUSIC BY: DJ SUPA DICE,DJ SUPA DICE,music,,,high,"['ocr', 'caption', 'alt_text']",3771139520570945272,https://www.instagram.com/p/DRVx2niEW74/,https://www.instagram.com/p/DRVx2niEW74/,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/587120080_18052707905653961_4596948921867229633_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHY5pn1V5aTdez3NdL8dlGG70vo-DXQEbRmCupGrxFXts3zx_DpqH4NyIBPCMXIS28&_nc_ohc=grtTFNbrf1cQ7kNvwF5uey4&_nc_gid=2Xn4XGq0D7Lw5fiKK0g5jQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfiC1N1lOFaj3gbZi1Kw6da-xCoogxzBKUn3L_vN-fDVJQ&oe=692EA0B1&_nc_sid=10d13b,CDN URL - expires after few hours/days,signaturzsportsbar,https://www.instagram.com/signaturzsportsbar/,Signaturz,True,201,2025-11-22T01:28:04+00:00,2025-11-28T15:56:35.415782,False,,"FTK FRIDAYS WITH @djsupadice ❣️

Come by for vibes, delicious drinks & food! FR
Polo
Pioneer
NA
IK)
SIGNATURZ SPORTS BAR
FRI 21 NOV
FTK
FRIDAY
Sign
MUSIC BY:
DJ SUPA DICE
HAPPY HOUR: 11-7 | DJ: 9:00
ASK ABOUT OUR DAILY FOOD SPECIALS
2586 MORRIS AVE, UNION, N.J
CALL 908-851-4509"
,2025-11-03,,,,The Splendid Rooftop Bar,Montclair,NJ,North,,,,,,,,low,['ocr'],3773071932481694874,https://www.instagram.com/p/DRcpO6XkWya/,https://www.instagram.com/p/DRcpO6XkWya/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/589661224_17909404707255936_6445967875681243867_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGp99O0if0Z_HOkQdlALICmoBZpaE73t09idF2sOBJnzHdcQ2a37nqsM6NiyxZkzxTa28gO1IZfYKEPS6Ca_Hod&_nc_ohc=iEHjP5_GvuEQ7kNvwFHdlG4&_nc_gid=qFCpn_-HNBmbZMQfsP6A7g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afjr-hpgsXAe5hnWhHUGvq1VgT6fli8gKsIo-uvpq1y4Ig&oe=692E9336&_nc_sid=10d13b,CDN URL - expires after few hours/days,thesplendidrooftop,https://www.instagram.com/thesplendidrooftop/,The Splendid Rooftop Bar,True,18,2025-11-24T17:27:26+00:00,2025-11-28T15:56:40.335552,False,,"Montclair nights done right. 🤌

#montclairnj #rooftopbar #montclairbar DEN 11-3 (CUP 1-1)"
,2025-11-01,,,,The Splendid Rooftop Bar,Montclair,NJ,North,,,,,,,,low,['ocr'],3773071932481694874,https://www.instagram.com/p/DRcpO6XkWya/,https://www.instagram.com/p/DRcpO6XkWya/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/589661224_17909404707255936_6445967875681243867_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGp99O0if0Z_HOkQdlALICmoBZpaE73t09idF2sOBJnzHdcQ2a37nqsM6NiyxZkzxTa28gO1IZfYKEPS6Ca_Hod&_nc_ohc=iEHjP5_GvuEQ7kNvwFHdlG4&_nc_gid=qFCpn_-HNBmbZMQfsP6A7g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afjr-hpgsXAe5hnWhHUGvq1VgT6fli8gKsIo-uvpq1y4Ig&oe=692E9336&_nc_sid=10d13b,CDN URL - expires after few hours/days,thesplendidrooftop,https://www.instagram.com/thesplendidrooftop/,The Splendid Rooftop Bar,True,18,2025-11-24T17:27:26+00:00,2025-11-28T15:56:40.335577,False,,"Montclair nights done right. 🤌

#montclairnj #rooftopbar #montclairbar DEN 11-3 (CUP 1-1)"
Small Business Saturday,2025-11-29,Saturday,,,Downtown Trenton,Trenton,NJ,Central,,,"A day to support the incredible service providers who keep downtown Trenton buzzing, from barber shops to nail salons, dental practices to shoe repair shops. Consider booking your next appointment, treatment or consultation with a downtown Trenton business.",,shopping,,,high,"['caption', 'ocr']",3773916798752982002,https://www.instagram.com/p/DRfpVVZjQPy/,https://www.instagram.com/p/DRfpVVZjQPy/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/588433149_18540411796007119_4921645135450455785_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QH2ZlRlvcr6XdwGJIUV_XhdTnMlvc0rdKhJt5pyEU2-2v5C5H_9Llnw4S9tno5lqds&_nc_ohc=RZk-RJZokG4Q7kNvwFmcUri&_nc_gid=iJy-cXRhNNE98GnVUXb3qA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfiBnDxINWmDqTc3m6whx217Z6MybkQPqo8QNlUXX4StDQ&oe=692E856B&_nc_sid=10d13b,CDN URL - expires after few hours/days,downtowntrenton,https://www.instagram.com/downtowntrenton/,Trenton Downtown Association,True,61,2025-11-25T21:26:07+00:00,2025-11-28T15:56:40.508180,False,single,"Small Business Saturday is November 29, a day that is not just about shopping—it’s a day we are reminded to support the incredible service providers who keep downtown Trenton buzzing! 🧡 

From barber shops to nail salons, dental practices to shoe repair shops, you’ll find it in downtown Trenton. Consider booking your next appointment, treatment or consultation with a downtown Trenton business. 

This Small Business Saturday, choose the local businesses that invest in our community every day—let’ DOWNTOWN
TRENTON
CHEAT NIGHT
Services
SMALL
BUSINESS
SATURDAY"
Young Men's Empowerment Gathering,2025-11-22,Saturday,12:00,14:00,Much Better Studios,Trenton,NJ,Central,,Free,"Men, Trenton needs you! Stop by to talk growth, money, real support and real direction. Free to attend.",,gathering,,,high,['caption'],3770470702021381842,https://www.instagram.com/p/DRTZyBuAI7S/,https://www.instagram.com/p/DRTZyBuAI7S/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/583827626_18539654470007119_5636057511215311730_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHeEDxu_sAuzhZXyhXiJ46czxWpqW3L6tw9rpBfSspqEmnM6FmIwOaTjlerxVEkq9k&_nc_ohc=20bECoUqftwQ7kNvwEEwyL9&_nc_gid=nvDmwH4yKGv6NIXCTBaXxQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afj034FG6vUNdHRSDQw0w_Ri3C8E5h6M4RSe3-kc8z5SXQ&oe=692EA15B&_nc_sid=10d13b,CDN URL - expires after few hours/days,downtowntrenton,https://www.instagram.com/downtowntrenton/,Trenton Downtown Association,True,260,2025-11-21T03:19:20+00:00,2025-11-28T15:56:40.921359,False,,"You can always count on us to give you some weekend ideas. Here are some things to attend this Saturday: 

🦃 Young Men's Empowerment Gathering: Men, Trenton needs you! Stop by to talk growth, money, real support and real direction. Free to attend. 
Saturday, November 22nd, 12 - 2pm at @muchbetterstudios 

🦃 20th Stop the Wrecking Ball: Join the Preservation Committee of the @trentonhistorical Society to celebrate Trenton history and support Restore Trenton! grants at an elegant evening in a hist EVENTS IN TRENTON
Saturday, November 22nd
STATE
HOUSE
HISTORIC DISTRICT
MTRANSIT
Ⓡ
BUS STOP
ADMINISTRATION
HEALTHCARE
MANAGEMENT
HUMAN RESOURCES
MANAGEMENT
ORGANIZATIONAL
LEADERSHIP
tesu.edu
ISON STATE UNIVERSITY
Swipe to View
Succes
Capitol
Copy
Service
Salon"
20th Stop the Wrecking Ball,2025-11-22,Saturday,18:00,21:00,Historic Bishop’s House,Trenton,NJ,Central,Greenwood Avenue,,Join the Preservation Committee of the @trentonhistorical Society to celebrate Trenton history and support Restore Trenton! grants at an elegant evening in a historic space.,,party,,,high,['caption'],3770470702021381842,https://www.instagram.com/p/DRTZyBuAI7S/,https://www.instagram.com/p/DRTZyBuAI7S/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/583827626_18539654470007119_5636057511215311730_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHeEDxu_sAuzhZXyhXiJ46czxWpqW3L6tw9rpBfSspqEmnM6FmIwOaTjlerxVEkq9k&_nc_ohc=20bECoUqftwQ7kNvwEEwyL9&_nc_gid=nvDmwH4yKGv6NIXCTBaXxQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afj034FG6vUNdHRSDQw0w_Ri3C8E5h6M4RSe3-kc8z5SXQ&oe=692EA15B&_nc_sid=10d13b,CDN URL - expires after few hours/days,downtowntrenton,https://www.instagram.com/downtowntrenton/,Trenton Downtown Association,True,260,2025-11-21T03:19:20+00:00,2025-11-28T15:56:40.921380,False,,"You can always count on us to give you some weekend ideas. Here are some things to attend this Saturday: 

🦃 Young Men's Empowerment Gathering: Men, Trenton needs you! Stop by to talk growth, money, real support and real direction. Free to attend. 
Saturday, November 22nd, 12 - 2pm at @muchbetterstudios 

🦃 20th Stop the Wrecking Ball: Join the Preservation Committee of the @trentonhistorical Society to celebrate Trenton history and support Restore Trenton! grants at an elegant evening in a hist EVENTS IN TRENTON
Saturday, November 22nd
STATE
HOUSE
HISTORIC DISTRICT
MTRANSIT
Ⓡ
BUS STOP
ADMINISTRATION
HEALTHCARE
MANAGEMENT
HUMAN RESOURCES
MANAGEMENT
ORGANIZATIONAL
LEADERSHIP
tesu.edu
ISON STATE UNIVERSITY
Swipe to View
Succes
Capitol
Copy
Service
Salon"
FreeStyle Forever,2025-11-22,Saturday,19:00,,Cooper's,Trenton,NJ,Central,,,"A night of fun, dancing and nostalgia featuring FreeStyle Forever Band.",FreeStyle Forever Band,concert,,,high,['caption'],3770470702021381842,https://www.instagram.com/p/DRTZyBuAI7S/,https://www.instagram.com/p/DRTZyBuAI7S/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/583827626_18539654470007119_5636057511215311730_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHeEDxu_sAuzhZXyhXiJ46czxWpqW3L6tw9rpBfSspqEmnM6FmIwOaTjlerxVEkq9k&_nc_ohc=20bECoUqftwQ7kNvwEEwyL9&_nc_gid=nvDmwH4yKGv6NIXCTBaXxQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afj034FG6vUNdHRSDQw0w_Ri3C8E5h6M4RSe3-kc8z5SXQ&oe=692EA15B&_nc_sid=10d13b,CDN URL - expires after few hours/days,downtowntrenton,https://www.instagram.com/downtowntrenton/,Trenton Downtown Association,True,260,2025-11-21T03:19:20+00:00,2025-11-28T15:56:40.921392,False,,"You can always count on us to give you some weekend ideas. Here are some things to attend this Saturday: 

🦃 Young Men's Empowerment Gathering: Men, Trenton needs you! Stop by to talk growth, money, real support and real direction. Free to attend. 
Saturday, November 22nd, 12 - 2pm at @muchbetterstudios 

🦃 20th Stop the Wrecking Ball: Join the Preservation Committee of the @trentonhistorical Society to celebrate Trenton history and support Restore Trenton! grants at an elegant evening in a hist EVENTS IN TRENTON
Saturday, November 22nd
STATE
HOUSE
HISTORIC DISTRICT
MTRANSIT
Ⓡ
BUS STOP
ADMINISTRATION
HEALTHCARE
MANAGEMENT
HUMAN RESOURCES
MANAGEMENT
ORGANIZATIONAL
LEADERSHIP
tesu.edu
ISON STATE UNIVERSITY
Swipe to View
Succes
Capitol
Copy
Service
Salon"
,2025-11-28,Friday,,,Signaturz,,NJ,,,,Reopening after Thanksgiving closure,,,,,high,['caption'],3775183966602097092,https://www.instagram.com/p/DRkJdDbEXHE/,https://www.instagram.com/p/DRkJdDbEXHE/,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/591140053_18053274914653961_7182283017800094346_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEcC30Lk0fra4ywX71JD5ZFkqPCFVb2kkmu4et4mFKncYwRtmKYwbPIpM4lXIBVEDk&_nc_ohc=N5QAKw8NEAUQ7kNvwGI8C2F&_nc_gid=Zjo_p2F-9Mby1chMLlAdRQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfhlmAD3XZLbBqodYmGcl5G0fmVZC_12DbJYRup1GHb0LA&oe=692E8A3B&_nc_sid=10d13b,CDN URL - expires after few hours/days,signaturzsportsbar,https://www.instagram.com/signaturzsportsbar/,Signaturz,True,99,2025-11-27T15:23:40+00:00,2025-11-28T15:56:43.382089,False,single,"We are wishing you & your family a very happy Thanksgiving! We will be closed today & open again tomorrow! We look forward to seeing you 😌 Have a great holiday! HAPPY
THANKS
GIVING
""GRATITUDE TURNS WHAT WE HAVE INTO
ENOUGH.""
WE ARE CLOSED
Signaturz
SPORTS BAR-"
SIP & SING BRUNCH,2025-11-15,Saturday,12:00,16:00,AT THE TABLE 2,Delran,NJ,South,"4004 RT. 130, Unit 6",,Hosted By Anton Milton. Music By DJ Dru.,"Anton Milton, DJ Dru",brunch,,,high,"['ocr', 'alt_text']",3765866080947380546,https://www.instagram.com/p/DRDCz-Kj6FC/,https://www.instagram.com/p/DRDCz-Kj6FC/,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/583705936_18064799228410673_8398164957384355529_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QE2htHOcftZW6EuoSvFijEmZnZJMFkQCcVMbN89l6EyKotIrcUh1OVLvwtuegRKkkc&_nc_ohc=p3EtEwtcs-AQ7kNvwGMDwaF&_nc_gid=JUtRiH36gc_Zk6mLEgKQhg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afgct69qIZKUw8fVB0c-0xpeQFqwkbKibM3zJc6392yxpA&oe=692E9BA2&_nc_sid=10d13b,CDN URL - expires after few hours/days,atthetable2,https://www.instagram.com/atthetable2/,At The Table 2 Delran,True,137,2025-11-14T18:50:41+00:00,2025-11-28T15:56:46.055764,False,single," SIP &
SING
BRUNCH
Hosted By Anton Milton
Music By DJ Dru
NOVEMBER 15TH
12PM-4PM
AT THE TABLE 2
4004 RT. 130, Unit 6
Delran, NJ 08075
BYOB"
Eagles vs Cowboys,2025-11-23,Sunday,16:00,,Cooper's Riverview,Trenton,NJ,Central,50 Riverview Plz,$25,Sunday Football. Eagles vs Cowboys. All You Can Eat Buffet. Drink Specials. Game On All the TVs and Cooper's Giant Screen.,,sports,,,high,"['caption', 'ocr', 'alt_text']",3770977244232519307,https://www.instagram.com/p/DRVM9L6j46L/,https://www.instagram.com/p/DRVM9L6j46L/,https://scontent-mia3-3.cdninstagram.com/v/t51.2885-15/588434085_18171194308374657_3351243217925423496_n.heic?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-mia3-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QFQH2Nsg2qmA27WIquVhxJdu9GPj3FBf12tGC0lgVUVPOL0gjxcwHg4eZQipAsaVwo&_nc_ohc=Um7wJI3lECkQ7kNvwF2l-b0&_nc_gid=xpMYODdr2QpZf7fRh-YJ6Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afgo9vFogXtiwsyTZsOtfqLrxLXtQlCZjsjY2asoKPVLhA&oe=692E8D62&_nc_sid=10d13b,CDN URL - expires after few hours/days,coopersnj,https://www.instagram.com/coopersnj/,Cooper's Riverview,True,203,2025-11-21T20:05:39+00:00,2025-11-28T15:56:47.191966,False,single,"SUNDAY FOOTBALL at

Cooper's Riverview!

Eagles vs Cowboys Nov 23rd
Starts 4pm
No Cover and Free Parking
All You Can Eat Buffet $25

And DRINK SPECIALS!

Game On All the TVs and 
Cooper's Giant Screen!
50 Riverview Plz Mercer County Waterfront NJ 08611 609-393-7300 

#nfl

#coopersnj

#sundayfootball

eaglesfootball

cowboysfootball FREE
ADM.
STARTS @4PM
RESERVE YOUR
TABLE FOR FREE
609.638.7596
SUNDAY NOV. 23
POSIVE
LIVE DJ
GAME DAY
$25 ALL U CAN EAT
BUFFET
UNTIL HALFTIME
NFL
SUNDAYS
VS
COOPER'S
RIVERVIEW
T. M. GRAFIX (609) 540-2102"
Open Art,2025-11-29,Saturday,15:00,16:00,Trenton Free Public Library,Trenton,NJ,Central,,,Head to the Children’s Room for art with Ms. Damaris! There’s a new craft every week - perfect activity for children ages 6 - 12.,Ms. Damaris,art,,,high,['caption'],3774498240033811504,https://www.instagram.com/p/DRhtiayjWww/,https://www.instagram.com/p/DRhtiayjWww/,https://instagram.ftpa1-1.fna.fbcdn.net/v/t51.2885-15/588218911_18540538282007119_5702418271570787779_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.ftpa1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QF_YXpRP3ISdGWdxU7LpWqgQ7_rAIdiMbvYAr9Iwy-nw0fiShRTmnC_tIF8W1izJrAzvLgibhGSHCynp5sK-lOG&_nc_ohc=IykcgyhV9xEQ7kNvwEEFmmw&_nc_gid=Xq4BBCP2yUvh_T963PrjEQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfhSmNyRNJm-MWHJokW78X-m65hG3oFd_Mp05oCy_PzxFA&oe=692E83E1&_nc_sid=10d13b,CDN URL - expires after few hours/days,downtowntrenton,https://www.instagram.com/downtowntrenton/,Trenton Downtown Association,False,0,2025-11-26T16:41:19+00:00,2025-11-28T15:56:47.467281,False,,"We wish you all a wonderful Thanksgiving with friends & family! If you're looking for things to do during the long weekend, we're here with some ideas for you: 

🍂 Open Art: Head to the Children’s Room for art with Ms. Damaris! There’s a new craft every week - perfect activity for children ages 6 - 12. 
Saturday, November 29th, 3 - 4pm at Trenton Free Public Library

🍂 Princeton vs Saint Joseph's: Princeton will look for their third win in the Deborah Heart and Lung Center Jersey Jam, after defe "
Princeton vs Saint Joseph's,2025-11-30,Sunday,13:00,,Cure Insurance Arena,Trenton,NJ,Central,,,"Princeton will look for their third win in the Deborah Heart and Lung Center Jersey Jam, after defeating Rutgers 68-61 in the inaugural event in 2023 and beating Duquesne 75-68 in the 2024 edition.",,sports,,,high,['caption'],3774498240033811504,https://www.instagram.com/p/DRhtiayjWww/,https://www.instagram.com/p/DRhtiayjWww/,https://instagram.ftpa1-1.fna.fbcdn.net/v/t51.2885-15/588218911_18540538282007119_5702418271570787779_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.ftpa1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QF_YXpRP3ISdGWdxU7LpWqgQ7_rAIdiMbvYAr9Iwy-nw0fiShRTmnC_tIF8W1izJrAzvLgibhGSHCynp5sK-lOG&_nc_ohc=IykcgyhV9xEQ7kNvwEEFmmw&_nc_gid=Xq4BBCP2yUvh_T963PrjEQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfhSmNyRNJm-MWHJokW78X-m65hG3oFd_Mp05oCy_PzxFA&oe=692E83E1&_nc_sid=10d13b,CDN URL - expires after few hours/days,downtowntrenton,https://www.instagram.com/downtowntrenton/,Trenton Downtown Association,False,0,2025-11-26T16:41:19+00:00,2025-11-28T15:56:47.467295,False,,"We wish you all a wonderful Thanksgiving with friends & family! If you're looking for things to do during the long weekend, we're here with some ideas for you: 

🍂 Open Art: Head to the Children’s Room for art with Ms. Damaris! There’s a new craft every week - perfect activity for children ages 6 - 12. 
Saturday, November 29th, 3 - 4pm at Trenton Free Public Library

🍂 Princeton vs Saint Joseph's: Princeton will look for their third win in the Deborah Heart and Lung Center Jersey Jam, after defe "
Planetarium Weekend Shows,2025-11-28,Friday,,,NJ State Museum,Trenton,NJ,Central,,,Several shows are playing about space that will keep every family member awe-struck in their full-dome display.,,show,,,high,['caption'],3774498240033811504,https://www.instagram.com/p/DRhtiayjWww/,https://www.instagram.com/p/DRhtiayjWww/,https://instagram.ftpa1-1.fna.fbcdn.net/v/t51.2885-15/588218911_18540538282007119_5702418271570787779_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.ftpa1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QF_YXpRP3ISdGWdxU7LpWqgQ7_rAIdiMbvYAr9Iwy-nw0fiShRTmnC_tIF8W1izJrAzvLgibhGSHCynp5sK-lOG&_nc_ohc=IykcgyhV9xEQ7kNvwEEFmmw&_nc_gid=Xq4BBCP2yUvh_T963PrjEQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfhSmNyRNJm-MWHJokW78X-m65hG3oFd_Mp05oCy_PzxFA&oe=692E83E1&_nc_sid=10d13b,CDN URL - expires after few hours/days,downtowntrenton,https://www.instagram.com/downtowntrenton/,Trenton Downtown Association,False,0,2025-11-26T16:41:19+00:00,2025-11-28T15:56:47.467302,False,,"We wish you all a wonderful Thanksgiving with friends & family! If you're looking for things to do during the long weekend, we're here with some ideas for you: 

🍂 Open Art: Head to the Children’s Room for art with Ms. Damaris! There’s a new craft every week - perfect activity for children ages 6 - 12. 
Saturday, November 29th, 3 - 4pm at Trenton Free Public Library

🍂 Princeton vs Saint Joseph's: Princeton will look for their third win in the Deborah Heart and Lung Center Jersey Jam, after defe "
Planetarium Weekend Shows,2025-11-29,Saturday,,,NJ State Museum,Trenton,NJ,Central,,,Several shows are playing about space that will keep every family member awe-struck in their full-dome display.,,show,,,high,['caption'],3774498240033811504,https://www.instagram.com/p/DRhtiayjWww/,https://www.instagram.com/p/DRhtiayjWww/,https://instagram.ftpa1-1.fna.fbcdn.net/v/t51.2885-15/588218911_18540538282007119_5702418271570787779_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.ftpa1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QF_YXpRP3ISdGWdxU7LpWqgQ7_rAIdiMbvYAr9Iwy-nw0fiShRTmnC_tIF8W1izJrAzvLgibhGSHCynp5sK-lOG&_nc_ohc=IykcgyhV9xEQ7kNvwEEFmmw&_nc_gid=Xq4BBCP2yUvh_T963PrjEQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfhSmNyRNJm-MWHJokW78X-m65hG3oFd_Mp05oCy_PzxFA&oe=692E83E1&_nc_sid=10d13b,CDN URL - expires after few hours/days,downtowntrenton,https://www.instagram.com/downtowntrenton/,Trenton Downtown Association,False,0,2025-11-26T16:41:19+00:00,2025-11-28T15:56:47.467309,False,,"We wish you all a wonderful Thanksgiving with friends & family! If you're looking for things to do during the long weekend, we're here with some ideas for you: 

🍂 Open Art: Head to the Children’s Room for art with Ms. Damaris! There’s a new craft every week - perfect activity for children ages 6 - 12. 
Saturday, November 29th, 3 - 4pm at Trenton Free Public Library

🍂 Princeton vs Saint Joseph's: Princeton will look for their third win in the Deborah Heart and Lung Center Jersey Jam, after defe "
Young Men's Empowerment Gathering,2025-11-22,Saturday,12:00,14:00,Much Better Studios,Trenton,NJ,Central,"125 S. Warren St, Trenton, NJ",Free Entry,"Gathering for young men of the city to talk growth, money, real support, and real direction. Lunch provided.",,gathering,,,high,"['caption', 'alt_text', 'ocr']",3767287092301737510,https://www.instagram.com/p/DRIF6aHjy4m/,https://www.instagram.com/p/DRIF6aHjy4m/,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/582038321_18551059366047499_1038539939110606363_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEjC7DbVaQUgHVxvJZmDh1Ua7NVwbVG7czLIwdEdb0EQVKlyA_V1i1HBxyuLPQ7M64&_nc_ohc=pbd3erNzMzsQ7kNvwHaEnw2&_nc_gid=uJOhSz08a5uhtQzf47f02w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjxsIoXdr1srWtY9oF69ZX3tOxkvc-l3rFrVlWodmu0gA&oe=692E76CA&_nc_sid=10d13b,CDN URL - expires after few hours/days,muchbetterstudios,https://www.instagram.com/muchbetterstudios/,Much Better Studios ™ 🚀,True,506,2025-11-16T17:53:59+00:00,2025-11-28T15:56:50.876660,False,single,"Calling all men. Trenton needs new young leaders who show up, build together, and move with purpose. We are gathering the young men of this city to talk growth, money, real support, and real direction. If you are ready to level up, pull up. The doors are open. SATURDAY
MUCH BETTER
STUDIOS
FINANCIAL SERrvy's
NOV 22 YOUNG MEN'S
12PM - 2PM
MUCH BETTER
STUDIOS
125 S. WARREN
ST, TRENTON, NJ
EMPOWERMENT
Gathering
LUNCH
PROVIDED
DRESS CODE:
BUSINESS
CASUAL
ANDRE PAIGE
ANTONIO BELLAMY
PETER BULLOCK
TY PAGE
DAQUAN BAKER
CRAIG BURNETT
SHAKA JACKSON
JOHN PACK
ELIJAH DIXON
B.A.L
TI
sim дге
TREATO
HOST
PEO
JOHN DOCKERY
TAHIR JOHNSON
BRUCE BRITTINGHAM
KEVIN HINES
SINO LAWERY
GIOVAN
BIG OOH
ROB WILBORN
DAY DUNK
NETWORK
NAHJEE TUCKER
KWESI FELICIAN
FREE ENTRY
BUILD C"
